OBJECTID,COUNTY_NAME,MUNI_NAME,SWIS,PARCEL_ADDR,PRINT_KEY,SBL,CITYTOWN_NAME,CITYTOWN_SWIS,LOC_ST_NBR,LOC_STREET,LOC_UNIT,LOC_ZIP,PROP_CLASS,ROLL_SECTION,LAND_AV,TOTAL_AV,FULL_MARKET_VAL,YR_BLT,FRONT,DEPTH,SQ_FT,ACRES,SCHOOL_CODE,SCHOOL_NAME,SEWER_TYPE,SEWER_DESC,WATER_SUPPLY,WATER_DESC,UTILITIES,UTILITIES_DESC,BLDG_STYLE,BLDG_STYLE_DESC,HEAT_TYPE,HEAT_TYPE_DESC,FUEL_TYPE,FUEL_TYPE_DESC,SQFT_LIVING,GFA,NBR_KITCHENS,NBR_FULL_BATHS,NBR_BEDROOMS,USED_AS_CODE,USED_AS_DESC,AG_DIST_CODE,AG_DIST_NAME,PRIMARY_OWNER,MAIL_ADDR,PO_BOX,MAIL_CITY,MAIL_STATE,MAIL_ZIP,ADD_OWNER,ADD_MAIL_ADDR,ADD_MAIL_PO_BOX,ADD_MAIL_CITY,ADD_MAIL_STATE,ADD_MAIL_ZIP,BOOK,PAGE,GRID_EAST,GRID_NORTH,MUNI_PARCEL_ID,SWIS_SBL_ID,SWIS_PRINT_KEY_ID,ROLL_YR,SPATIAL_YR,OWNER_TYPE,NYS_NAME,NYS_NAME_SOURCE,DUP_GEO,CALC_ACRES,Shape_Length,Shape_Area
7883,Bronx,Bronx,600100,174 EAST 206 STREET,,2033120014,Bronx,600100,174,EAST 206 STREET,,,02,,9000,501750,,1926,25,95,2375,,10,,,,,,,,C4,Old Law Tenements,,,,,,7000,,,,,,,,EAST 206 MANAGEMENT LLC,,,,,,,,,,,,,,1016127,258332,,2033120014,,2020,2020,8,,,,0.054996959416447,74.5469208089156,222.564798426921
7884,Bronx,Bronx,600100,181 EAST 205 STREET,,2033120059,Bronx,600100,181,EAST 205 STREET,,,02,,7200,390600,,1925,28,118,3300,,10,,,,,,,,C1,Over Six Families Without Stores,,,,,,5450,,,,,,,,SGSC HOLDINGS LLC,,,,,,,,,,,,,,1016111,258220,,2033120059,,2020,2020,8,,,,0.071372426900216,93.2268745956861,288.833964183414
7885,Bronx,Bronx,600100,179 EAST 205 STREET,,2033120061,Bronx,600100,179,EAST 205 STREET,,,02,,6300,385200,,1927,27,118,3182,,10,,,,,,,,C1,Over Six Families Without Stores,,,,,,4977,,,,,,,,SGSC HOLDINGS LLC,,,,,,,,,,,,,,1016086,258230,,2033120061,,2020,2020,8,,,,0.0702011955167587,86.8842222956489,284.094158937153
7886,Bronx,Bronx,600100,162 EAST 206 STREET,,2033120008,Bronx,600100,162,EAST 206 STREET,,,03,,290250,290250,,2019,100,95,8986,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,46865,,,,,,,,162 E. 206 DEVELOPMENT LLC,,,,,,,,,,,,,,1016040,258341,,2033120008,,2020,2020,8,,,,0.209858260565036,117.800590155051,849.266249561308
7887,Bronx,Bronx,600100,3154 GRAND CONCOURSE,,2033120001,Bronx,600100,3154,GRAND CONCOURSE,,,02,,243000,1225800,,1926,193,92,21616,,10,,,,,,,,C1,Over Six Families Without Stores,,,,,,77640,,,,,,,,JIP REALTY LLC,,,,,,,,,,,,,,1015908,258326,,2033120001,,2020,2020,8,,,,0.405102232690364,196.133256964074,1639.39057209158
7888,Bronx,Bronx,600100,167 EAST 205 STREET,,2033120070,Bronx,600100,167,EAST 205 STREET,,,04,,9420,27180,,1910,26,86,2242,,10,,,,,,,,S1,Primarliy One Family with Store or Office,,,,,,1728,,,,,,,,"USA HONG DA INVESTMENT, LLC",,,,,,,,,,,,,,1015965,258260,,2033120070,,2020,2020,8,,,,0.0480714095322442,68.658643248832,194.538092399383
7889,Bronx,Bronx,600100,165 EAST 205 STREET,,2033120071,Bronx,600100,165,EAST 205 STREET,,,03,,50400,478800,,1937,50,92,4473,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,22437,,,,,,,,"165 E. 205TH STREET,LLC",,,,,,,,,,,,,,1015926,258264,,2033120071,,2020,2020,8,,,,0.114198299062682,89.774690826437,462.144119988973
7890,Bronx,Bronx,600100,170 EAST 205 STREET,,2033110109,Bronx,600100,170,EAST 205 STREET,,,02,,9450,537750,,1908,25,136,3400,,10,,,,,,,,C4,Old Law Tenements,,,,,,7500,,,,,,,,HAXHIU 205 LLC,,,,,,,,,,,,,,1015977,258084,,2033110109,,2020,2020,8,,,,0.0768772847837581,99.0583586932888,311.111333663825
7891,Bronx,Bronx,600100,174 EAST 205 STREET,,2033110111,Bronx,600100,174,EAST 205 STREET,,,05,,145350,1292850,,2013,25,127,3234,,10,,,,,,,,O7,Professional Buildings,,,,,,16930,,,,,,,,"SARDY REALTY, LLC",,,,,,,,,,,,,,1016024,258066,,2033110111,,2020,2020,8,,,,0.0748795630820414,96.1425911889694,303.026840765065
7892,Bronx,Bronx,600100,172 EAST 205 STREET,,2033110110,Bronx,600100,172,EAST 205 STREET,,,02,,12900,46440,,1910,25,135,3395,,10,,,,,,,,C0,Three Families,,,,,,2639,,,,,,,,172 E 205TH STREET LLC,,,,,,,,,,,,,,1016001,258076,,2033110110,,2020,2020,8,,,,0.0809608551184923,99.0569044958074,327.636956499267
7893,Bronx,Bronx,600100,185 EAST 205 STREET,,2033120055,Bronx,600100,185,EAST 205 STREET,,,02,,117900,283950,,1925,26,126,3331,,10,,,,,,,,C2,Five to Six Families,,,,,,3224,,,,,,,,"ESJ185, LLC",,,,,,,,,,,,,,1016156,258188,,2033120055,,2020,2020,8,,,,0.0751199618377856,90.8088195127798,303.999700013685
7894,Bronx,Bronx,600100,178 EAST 205 STREET,,2033110112,Bronx,600100,178,EAST 205 STREET,,,03,,69750,432900,,1930,52,127,6200,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,28704,,,,,,,,"PMD PROPERTIES, LLC",,,,,,,,,,,,,,1016058,258051,,2033110112,,2020,2020,8,,,,0.142417221881503,106.312612747482,576.342049031528
7895,Bronx,Bronx,600100,186 EAST 205 STREET,,2033110114,Bronx,600100,186,EAST 205 STREET,,,03,,201600,201600,,2019,75,111,7778,,10,,,,,,,,D9,Miscellaneous,,,,,,42524,,,,,,,,186 BP REALTY LLC,,,,,,,,,,,,,,1016114,258024,,2033110114,,2020,2020,8,,,,0.179807843360843,111.369851694621,727.656525702722
7896,Bronx,Bronx,600100,196 EAST 205 STREET,,2033110119,Bronx,600100,196,EAST 205 STREET,,,01,,11400,45660,,1910,26,106,2720,,10,,,,,,,,B2,Frame,,,,,,2322,,,,,,,,196 E 205TH ST LLC,,,,,,,,,,,,,,1016211,257995,,2033110119,,2020,2020,8,,,,0.0616797646415063,82.3733803633269,249.6091516716
7897,Bronx,Bronx,600100,242 EAST 204 STREET,,2033090050,Bronx,600100,242,EAST 204 STREET,,,05,,54000,277650,,1931,53,152,5763,,10,,,,,,,,K1,One Story Store Building,,,,,,4058,,,,,,,,SK DONGSAN LLC,,,,,,,,,,,,,,1016181,257709,,2033090050,,2020,2020,8,,,,0.145418313953552,129.838959663887,588.487037757514
7898,Bronx,Bronx,600100,246 EAST 204 STREET,,2033090052,Bronx,600100,246,EAST 204 STREET,,,04,,3000,31620,,1931,19,37,709,,10,,,,,,,,S2,Primarily Two Family with Store or Office,,,,,,2132,,,,,,,,TRIUMPH204 LLC,,,,,,,,,,,,,,1016187,257736,,2033090052,,2020,2020,8,,,,0.0161248674569485,34.0444487577121,65.2550234285006
7899,Bronx,Bronx,600100,248 EAST 204 STREET,,2033090053,Bronx,600100,248,EAST 204 STREET,,,04,,8460,32760,,1931,20,38,752,,10,,,,,,,,S2,Primarily Two Family with Store or Office,,,,,,2275,,,,,,,,KIN REALTY LLC,,,,,,,,,,,,,,1016206,257731,,2033090053,,2020,2020,8,,,,0.0173625426406762,35.4899674647064,70.2637171946143
7900,Bronx,Bronx,600100,250 EAST 204 STREET,,2033090054,Bronx,600100,250,EAST 204 STREET,,,04,,8460,33000,,1931,20,38,757,,10,,,,,,,,S2,Primarily Two Family with Store or Office,,,,,,2275,,,,,,,,LIN 250 LLC,,,,,,,,,,,,,,1016225,257725,,2033090054,,2020,2020,8,,,,0.0186391853179634,36.5556516620407,75.4301068123039
7901,Bronx,Bronx,600100,253 EAST 203 STREET,,2033090096,Bronx,600100,253,EAST 203 STREET,,,01,,11400,37980,,1920,25,126,3156,,10,,,,,,,,B1,Brick,,,,,,3024,,,,,,,,203 STREET NORTH LLC,,,,,,,,,,,,,,1016203,257611,,2033090096,,2020,2020,8,,,,0.0759266868427184,93.7192890365995,307.264400281009
7902,Bronx,Bronx,600100,259 EAST 203 STREET,,2033090091,Bronx,600100,259,EAST 203 STREET,,,11,,12720,12720,,0,50,126,6312,,10,,,,,,,,V0,"Zoned Residential, Except Not Manhattan Below 110 St",,,,,,0,,,,,,,,203 STREET NORTH LLC,,,,,,,,,,,,,,1016262,257592,,2033090091,,2020,2020,8,,,,0.147375611644018,108.556260570451,596.407940486724
7903,Bronx,Bronx,600100,249 EAST 203 STREET,,2033090099,Bronx,600100,249,EAST 203 STREET,,,01,,7980,27660,,1910,25,95,2375,,10,,,,,,,,A1,"Two Story Detatched (Small or Moderate Size, With or Without Attic)",,,,,,1504,,,,,,,,203 STREET NORTH LLC,,,,,,,,,,,,,,1016152,257611,,2033090099,,2020,2020,8,,,,0.0553627134425466,74.0565759692524,224.044952456461
7904,Bronx,Bronx,600100,235 EAST 203 STREET,,2033090030,Bronx,600100,235,EAST 203 STREET,,,02,,76050,238950,,1910,25,100,2458,,10,,,,,,,,C1,Over Six Families Without Stores,,,,,,6837,,,,,,,,NINO & SAM REALTY LLC,,,,,,,,,,,,,,1015980,257668,,2033090030,,2020,2020,8,,,,0.0650443289259021,80.0946059626634,263.225060254485
7905,Bronx,Bronx,600100,3059 VALENTINE AVENUE,,2033090020,Bronx,600100,3059,VALENTINE AVENUE,,,04,,5280,27660,,1910,50,38,1938,,10,,,,,,,,S1,Primarliy One Family with Store or Office,,,,,,1480,,,,,,,,COHINY LLC,,,,,,,,,,,,,,1016046,257756,,2033090020,,2020,2020,8,,,,0.0454167409375313,54.7052062188159,183.795029747526
7906,Bronx,Bronx,600100,234 EAST 204 STREET,,2033090018,Bronx,600100,234,EAST 204 STREET,,,04,,5850,366300,,1926,50,50,2525,,10,,,,,,,,S9,Primarily One to Six Families with Stores or Offices,,,,,,4350,,,,,,,,"234 E. 204TH NY, LLC",,,,,,,,,,,,,,1016004,257770,,2033090018,,2020,2020,8,,,,0.0574525578322718,60.9989806706437,232.502252646837
7907,Bronx,Bronx,600100,220 EAST 204 STREET,,2033090010,Bronx,600100,220,EAST 204 STREET,,,04,,109800,926550,,1928,192,50,9742,,10,,,,,,,,D7,Semi- Fireproof With Stores,,,,,,50929,,,,,,,,"1500 ASSOCIATES, LLC",,,,,,,,,,,,,,1015888,257806,,2033090010,,2020,2020,8,,,,0.226113105319433,149.19434600511,915.047272450757
7908,Bronx,Bronx,600100,227 EAST 203 STREET,,2033090031,Bronx,600100,227,EAST 203 STREET,,,03,,120150,1071900,,1928,100,100,10680,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,50762,,,,,,,,HDW 203 LLC,,,,,,,,,,,,,,1015922,257690,,2033090031,,2020,2020,8,,,,0.235867766925964,136.260806552173,954.522987421483
7909,Bronx,Bronx,600100,3055 VALENTINE AVENUE,,2033090023,Bronx,600100,3055,VALENTINE AVENUE,,,04,,147600,1983150,,2017,45,137,4472,,10,,,,,,,,D7,Semi- Fireproof With Stores,,,,,,25110,,,,,,,,3055 VALENTINE AVE LLC,,,,,,,,,,,,,,1015994,257728,,2033090023,,2020,2020,8,,,,0.101557265962818,110.910804021051,410.987674003016
7910,Bronx,Bronx,600100,3042 GRAND CONCOURSE,,2033090042,Bronx,600100,3042,GRAND CONCOURSE,,,04,,75951,745200,,1924,56,127,8302,,10,,,,,,,,C7,Over Six Families with Stores,,,,,,32785,,,,,,,,3042 LLC,,,,,,,,,,,,,,1015697,257774,,2033090042,,2020,2020,8,,,,0.187960079233878,119.907464453697,760.647453802434
7911,Bronx,Bronx,600100,3050 GRAND CONCOURSE,,2033090001,Bronx,600100,3050,GRAND CONCOURSE,,,04,,56250,392850,,1928,50,100,5000,,10,,,,,,,,C7,Over Six Families with Stores,,,,,,24000,,,,,,,,"3050 GRAND CONCOURSE, LLC",,,,,,,,,,,,,,1015745,257852,,2033090001,,2020,2020,8,,,,0.122239956889867,94.8795436332725,494.687554613658
7912,Bronx,Bronx,600100,3034 GRAND CONCOURSE,,2033080001,Bronx,600100,3034,GRAND CONCOURSE,,,02,,159300,1437300,,1923,117,100,11800,,10,,,,,,,,C1,Over Six Families Without Stores,,,,,,54241,,,,,,,,WHY NOT LLC,,,,,,,,,,,,,,1015674,257609,,2033080001,,2020,2020,8,,,,0.288125872004965,137.220056255458,1166.00403558289
7913,Bronx,Bronx,600100,3065 GRAND CONCOURSE,,2033100040,Bronx,600100,3065,GRAND CONCOURSE,,,04,,189450,1510650,,1927,100,123,12021,,10,,,,,,,,D7,Semi- Fireproof With Stores,,,,,,63836,,,,,,,,AQUA 3065 GC LLC,,,,,,,,,,,,,,1015466,257916,,2033100040,,2020,2020,8,,,,0.298291494767722,140.07995936583,1207.14285134805
7914,Bronx,Bronx,600100,3045 GRAND CONCOURSE,,2033100053,Bronx,600100,3045,GRAND CONCOURSE,,,03,,130500,1075950,,1927,100,120,11585,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,61286,,,,,,,,3045 GC LLC,,,,,,,,,,,,,,1015436,257820,,2033100053,,2020,2020,8,,,,0.279951730596327,135.360847151155,1132.92445892574
7915,Bronx,Bronx,600100,3082 VILLA AVENUE,,2033100019,Bronx,600100,3082,VILLA AVENUE,,,01,,8940,31740,,1910,25,91,2264,,10,,,,,,,,A1,"Two Story Detatched (Small or Moderate Size, With or Without Attic)",,,,,,1566,,,,,,,,860 INVESTORS LLC,,,,,,,,,,,,,,1015288,257697,,2033100019,,2020,2020,8,,,,0.0574333500506027,73.5363823034925,232.424521512229
7916,Bronx,Bronx,600100,3084 VILLA AVENUE,,2033100020,Bronx,600100,3084,VILLA AVENUE,,,01,,12000,31260,,1910,50,87,4367,,10,,,,,,,,B3,Converted (From One Family),,,,,,1500,,,,,,,,860 INVESTORS LLC,,,,,,,,,,,,,,1015299,257734,,2033100020,,2020,2020,8,,,,0.105808212079505,86.7378506415233,428.190642596608
7917,Bronx,Bronx,600100,201 EAST 202 STREET,,2033080044,Bronx,600100,201,EAST 202 STREET,,,01,,10560,31620,,1920,21,100,2075,,10,,,,,,,,B3,Converted (From One Family),,,,,,2090,,,,,,,,201 EAST 202 STREET LLC,,,,,,,,,,,,,,1015594,257528,,2033080044,,2020,2020,8,,,,0.0530210595803439,75.8524288146655,214.568615485168
7918,Bronx,Bronx,600100,215 EAST 201 STREET,,2033070061,Bronx,600100,215,EAST 201 STREET,,,03,,157500,864000,,1951,100,100,10000,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,45000,,,,,,,,CHAMP CONCOURSE CO LLC,,,,,,,,,,,,,,1015642,257249,,2033070061,,2020,2020,8,,,,0.22943753374792,121.885254071905,928.500756987387
7919,Bronx,Bronx,600100,221 EAST 201 STREET,,2033070058,Bronx,600100,221,EAST 201 STREET,,,03,,101250,700200,,1931,75,100,7500,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,35537,,,,,,,,NYSANDY4 NBP17 LLC,,,,,,,,,,,,,,1015725,257222,,2033070058,,2020,2020,8,,,,0.17170010139917,106.549137070169,694.845658073964
7920,Bronx,Bronx,600100,3010 GRAND CONCOURSE,,2033070072,Bronx,600100,3010,GRAND CONCOURSE,,,04,,295650,3250800,,1963,219,100,21900,,10,,,,,,,,D7,Semi- Fireproof With Stores,,,,,,106146,,,,,,,,PARC GRAND LLC,,,,,,,,,,,,,,1015642,257355,,2033070072,,2020,2020,8,,,,0.527685868865805,199.224547897953,2135.46894742931
7921,Bronx,Bronx,600100,3013 VALENTINE AVENUE,,2033070084,Bronx,600100,3013,VALENTINE AVENUE,,,03,,135000,1145700,,1948,100,100,10000,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,44916,,,,,,,,NYSANDY3 NBP9 LLC,,,,,,,,,,,,,,1015863,257285,,2033070084,,2020,2020,8,,,,0.236453763015,123.746412850634,956.894429457902
7922,Bronx,Bronx,600100,225 EAST 202 STREET,,2033080030,Bronx,600100,225,EAST 202 STREET,,,02,,225000,987750,,1927,100,100,10000,,10,,,,,,,,C1,Over Six Families Without Stores,,,,,,36200,,,,,,,,202 STREET LLC,,,,,,,,,,,,,,1015821,257456,,2033080030,,2020,2020,8,,,,0.233313274336421,122.911953057807,944.185322679521
7923,Bronx,Bronx,600100,214 EAST 203 STREET,,2033080008,Bronx,600100,214,EAST 203 STREET,,,03,,112500,689400,,1964,100,100,10000,,10,,,,,,,,D9,Miscellaneous,,,,,,42200,,,,,,,,216 EAST 203RD ST REALTY LLC,,,,,,,,,,,,,,1015780,257576,,2033080008,,2020,2020,8,,,,0.231207843026151,122.367145430414,935.66494445963
7924,Bronx,Bronx,600100,226 EAST 203 STREET,,2033080012,Bronx,600100,226,EAST 203 STREET,,,03,,112500,725400,,1928,100,100,10000,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,43746,,,,,,,,226 E 203 LLC,,,,,,,,,,,,,,1015875,257545,,2033080012,,2020,2020,8,,,,0.235496092311624,123.48578994504,953.018873621398
7925,Bronx,Bronx,600100,234 EAST 203 STREET,,2033080017,Bronx,600100,234,EAST 203 STREET,,,02,,9480,45660,,1930,25,100,2500,,10,,,,,,,,C0,Three Families,,,,,,3696,,,,,,,,"234 E 203 BSD, LLC",,,,,,,,,,,,,,1015935,257526,,2033080017,,2020,2020,8,,,,0.0564682565476684,76.7852402129813,228.518926671663
7926,Bronx,Bronx,600100,3030 VALENTINE AVENUE,,2033080045,Bronx,600100,3030,VALENTINE AVENUE,,,02,,81900,735750,,1924,73,100,7280,,10,,,,,,,,C1,Over Six Families Without Stores,,,,,,32400,,,,,,,,3030 VALENTINE AVE OWNER LLC,,,,,,,,,,,,,,1016078,257481,,2033080045,,2020,2020,8,,,,0.171037739114386,106.455816633235,692.165173007828
7927,Bronx,Bronx,600100,251 EAST 203 STREET,,2033090097,Bronx,600100,251,EAST 203 STREET,,,01,,10920,26940,,1910,25,126,3156,,10,,,,,,,,A1,"Two Story Detatched (Small or Moderate Size, With or Without Attic)",,,,,,1000,,,,,,,,203 STREET NORTH LLC,,,,,,,,,,,,,,1016180,257619,,2033090097,,2020,2020,8,,,,0.0676274453677314,91.995958922926,273.678561616909
7928,Bronx,Bronx,600100,253 EAST 202 STREET,,2033080051,Bronx,600100,253,EAST 202 STREET,,,03,,251100,2569050,,1965,100,200,22300,,10,,,,,,,,D9,Miscellaneous,,,,,,101050,,,,,,,,NINCILA PROPERTIES LLC,,,,,,,,,,,,,,1016138,257404,,2033080051,,2020,2020,8,,,,0.529653350747816,201.984850027314,2143.43106411948
7929,Bronx,Bronx,600100,254 EAST 202 STREET,,2033070012,Bronx,600100,254,EAST 202 STREET,,,03,,135000,1107900,,1961,150,100,15000,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,63805,,,,,,,,BEDFORD 254 REALTY LLC,,,,,,,,,,,,,,1016113,257208,,2033070012,,2020,2020,8,,,,0.353021827157027,154.323331807451,1428.6286484778
7930,Bronx,Bronx,600100,3001 BRIGGS AVENUE,,2033070035,Bronx,600100,3001,BRIGGS AVENUE,,,02,,77850,724950,,1917,29,115,5762,,10,,,,,,,,C1,Over Six Families Without Stores,,,,,,23929,,,,,,,,BRIGGS REALTY LLC,,,,,,,,,,,,,,1016214,257077,,2033070035,,2020,2020,8,,,,0.140822486979111,103.631635663435,569.888385849756
7931,Bronx,Bronx,600100,265 EAST 201 STREET,,2033070037,Bronx,600100,265,EAST 201 STREET,,,02,,45000,340650,,1917,40,100,4000,,10,,,,,,,,C1,Over Six Families Without Stores,,,,,,17600,,,,,,,,"D & R RUGOVA PROPERTIES, LLC",,,,,,,,,,,,,,1016162,257085,,2033070037,,2020,2020,8,,,,0.0920789395519431,86.3019781725969,372.630247893562
7932,Bronx,Bronx,600100,261 EAST 201 STREET,,2033070040,Bronx,600100,261,EAST 201 STREET,,,02,,45000,340650,,1917,40,100,4000,,10,,,,,,,,C1,Over Six Families Without Stores,,,,,,17600,,,,,,,,"D & R RUGOVA PROPERTIES, LLC",,,,,,,,,,,,,,1016124,257097,,2033070040,,2020,2020,8,,,,0.0976655221928994,87.7902169588659,395.238345733385
7933,Bronx,Bronx,600100,3010 VALENTINE AVENUE,,2033070007,Bronx,600100,3010,VALENTINE AVENUE,,,03,,101250,1282500,,1940,75,100,7500,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,36216,,,,,,,,NYSANDY3 NBP8 LLC,,,,,,,,,,,,,,1016003,257243,,2033070007,,2020,2020,8,,,,0.179009389389857,108.661716636247,724.425297122244
7934,Bronx,Bronx,600100,3001 VALENTINE AVENUE,,2033070053,Bronx,600100,3001,VALENTINE AVENUE,,,03,,101250,993150,,1926,75,100,7500,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,36684,,,,,,,,NYSANDY4 NBP19 LLC,,,,,,,,,,,,,,1015843,257185,,2033070053,,2020,2020,8,,,,0.176196820465331,107.743618465576,713.043234506584
7935,Bronx,Bronx,600100,232 EAST 201 STREET,,2033060031,Bronx,600100,232,EAST 201 STREET,,,01,,13200,27360,,1901,100,20,2000,,10,,,,,,,,A1,"Two Story Detatched (Small or Moderate Size, With or Without Attic)",,,,,,1801,,,,,,,,"HANSOMS PROPERTIES, LLC",,,,,,,,,,,,,,1015774,257077,,2033060031,,2020,2020,8,,,,0.0768678857435651,83.9649692497882,311.073297097656
7936,Bronx,Bronx,600100,2986 BRIGGS AVENUE,,2032980028,Bronx,600100,2986,BRIGGS AVENUE,,,03,,126000,917100,,1938,70,100,7000,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,40381,,,,,,,,2986 BRIGGS LLC,,,,,,,,,,,,,,1016181,256882,,2032980028,,2020,2020,8,,,,0.162757695587648,103.962273908216,658.657025683896
7937,Bronx,Bronx,600100,2980 BRIGGS AVENUE,,2032980021,Bronx,600100,2980,BRIGGS AVENUE,,,04,,260100,1602900,,1954,150,110,16500,,10,,,,,,,,D7,Semi- Fireproof With Stores,,,,,,69166,,,,,,,,"B.G.R. REALTY, LLC",,,,,,,,,,,,,,1016102,256784,,2032980021,,2020,2020,8,,,,0.38309412918224,159.464436860142,1550.32693706488
7938,Bronx,Bronx,600100,2966 BRIGGS AVENUE,,2032980016,Bronx,600100,2966,BRIGGS AVENUE,,,03,,173250,1042200,,1932,100,110,11000,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,47145,,,,,,,,NYSANDY3 NBP7 LLC,,,,,,,,,,,,,,1015991,256682,,2032980016,,2020,2020,8,,,,0.253663629388765,128.307942898665,1026.54028772122
7939,Bronx,Bronx,600100,2971 BAINBRIDGE AVENUE,,2032980043,Bronx,600100,2971,BAINBRIDGE AVENUE,,,01,,11520,48960,,1899,50,112,5579,,10,,,,,,,,B2,Frame,,,,,,3890,,,,,,,,2971 LLC,,,,,,,,,,,,,,1016122,256650,,2032980043,,2020,2020,8,,,,0.129714019228167,99.6523344917118,524.934011788827
7940,Bronx,Bronx,600100,247 BEDFORD PARK BLVD,,2033030043,Bronx,600100,247,BEDFORD PARK BLVD,,,02,,78750,290700,,1909,25,100,2500,,10,,,,,,,,C5,Converted Dwelling or Rooming House,,,,,,3969,,,,,,,,"BEDFORD PARK HOUSING, LLC",,,,,,,,,,,,,,1015734,256667,,2033030043,,2020,2020,8,,,,0.0578074504234834,79.939768549578,233.938452008843
7941,Bronx,Bronx,600100,243 BEDFORD PARK BLVD,,2033030045,Bronx,600100,243,BEDFORD PARK BLVD,,,02,,4950,307350,,1909,25,100,2500,,10,,,,,,,,C2,Five to Six Families,,,,,,3969,,,,,,,,243 BEDFORD PARK LLC,,,,,,,,,,,,,,1015702,256702,,2033030045,,2020,2020,8,,,,0.0668580259616782,82.1308199433202,270.564831752003
7942,Bronx,Bronx,600100,2974 VALENTINE AVENUE,,2033030010,Bronx,600100,2974,VALENTINE AVENUE,,,03,,62100,541350,,1940,50,110,5500,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,24217,,,,,,,,2974 VALENTINE LLC,,,,,,,,,,,,,,1015805,256891,,2033030010,,2020,2020,8,,,,0.129853511210949,99.4145486304593,525.498515815218
7943,Bronx,Bronx,600100,2965 VALENTINE AVENUE,,2033060042,Bronx,600100,2965,VALENTINE AVENUE,,,03,,105300,648450,,1937,75,125,9375,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,40509,,,,,,,,ER-LOOM REALTY LLC,,,,,,,,,,,,,,1015606,256943,,2033060042,,2020,2020,8,,,,0.208094109975867,123.893927643398,842.126985419451
7944,Bronx,Bronx,600100,2954 VALENTINE AVENUE,,2033030001,Bronx,600100,2954,VALENTINE AVENUE,,,02,,100800,821250,,1922,60,93,5611,,10,,,,,,,,C1,Over Six Families Without Stores,,,,,,27200,,,,,,,,RZP REALTY LLC,,,,,,,,,,,,,,1015639,256774,,2033030001,,2020,2020,8,,,,0.141981372726464,99.7082430252753,574.57823007926
7945,Bronx,Bronx,600100,2964 VALENTINE AVENUE,,2033030005,Bronx,600100,2964,VALENTINE AVENUE,,,02,,92700,599850,,1924,75,110,8250,,10,,,,,,,,C1,Over Six Families Without Stores,,,,,,36300,,,,,,,,2964 VALENTINE REALTY LLC,,,,,,,,,,,,,,1015722,256815,,2033030005,,2020,2020,8,,,,0.193187524837662,114.116275086983,781.802175616854
7946,Bronx,Bronx,600100,222 BEDFORD PARK BLVD,,2033200044,Bronx,600100,222,BEDFORD PARK BLVD,,,03,,189000,1878750,,1939,125,112,14000,,10,,,,,,,,D1,Semi-fireproof (Without Stores),,,,,,71250,,,,,,,,NYSANDY3 NBP5 LLC,,,,,,,,,,,,,,1015380,256743,,2033200044,,2020,2020,8,,,,0.329745982520995,146.346514499238,1334.43464712569
7947,Bronx,Bronx,600100,2922 GRAND CONCOURSE,,2033200060,Bronx,600100,2922,GRAND CONCOURSE,,,04,,162000,1293750,,1927,125,97,12000,,10,,,,,,,,D7,Semi- Fireproof With Stores,,,,,,66469,,,,,,,,2922 LLC,,,,,,,,,,,,,,1015198,256762,,2033200060,,2020,2020,8,,,,0.281249792700663,137.02605908498,1138.17752988935
7948,Bronx,Bronx,600100,2940 GRAND CONCOURSE,,2033200037,Bronx,600100,2940,GRAND CONCOURSE,,,04,,249750,2046600,,1923,127,113,13886,,10,,,,,,,,D7,Semi- Fireproof With Stores,,,,,,75121,,,,,,,,AIRLU REALTY LLC,,,,,,,,,,,,,,1015295,256836,,2033200037,,2020,2020,8,,,,0.327044574944333,146.412292759806,1323.50243852455
7949,Bronx,Bronx,600100,217 BEDFORD PARK BLVD,,2033060052,Bronx,600100,217,BEDFORD PARK BLVD,,,01,,10500,41520,,1925,25,118,2938,,10,,,,,,,,B3,Converted (From One Family),,,,,,1963,,,,,,,,"217 BEDFORD PARK, LLC",,,,,,,,,,,,,,1015515,256934,,2033060052,,2020,2020,8,,,,0.0666275209219813,86.1409024181052,269.63201095171
